PLOT_ID,FARM_ID,PLOT_DESC,AREA_HA,LAND1,ZZSTAT,LOEVM,ZZEID,ERDAT
0004501114,0002000483,PIVOT 3,127.1,US,02,,,2012-06-06
0004500085,0002000032,SCHOOLHOUSE FIELD,54.9,CA,02,,7f22b457-b6bf-4b38-bbca-521e3c302c9e,2014-01-26
0004500807,0002000292,WINDMILL FIELD,68.4,CA,02,,b10118da-20ea-4cbd-bf58-94ac28a96fd7,2011-01-04
0004500138,0002000050,RIVER BOTTOM,38.7,US,02,,03dba91f-a6d9-4b46-aed0-8814e30e99de,2011-04-11
0004501507,0002000600,CORNER PIECE,111.6,BR,02,,4a9019ad-efc7-4d16-b02e-f750995afdcc,2016-10-02
0004500458,0002000163,SANDY KNOLL,108.7,CA,02,,278c3bd8-74ce-4331-9515-3a05383d7d9b,2025-04-15
0004500174,0002000063,FENCE LINE 60,115.3,US,02,,a6069e83-6c12-46bd-8734-9d52904ee36a,2023-08-10
0004500956,0002000347,PIVOT 2,106.2,US,02,,a8f5f2c8-4acc-4dfd-a7a3-b7682523d260,2011-01-20
0004500727,0002000265,SLOUGH FIELD,100.1,US,02,,d42bef54-adfc-4d3b-8b8f-3c1ffed2af21,2021-01-02
0004501571,0002000650,WINDMILL FIELD,29.3,US,01,,456c5fad-e250-4fed-8b7e-bce2d9131eaa,2024-12-10
0004500512,0002000183,HIGHWAY FIELD,106.2,US,02,,68fe22d3-eb62-42da-8f03-00c5cd304589,2013-10-07
0004501452,0002000585,PIVOT 3,,BR,02,,4666145b-98b8-4b03-8a95-2f292a349331,2023-02-18
0004501194,0002000511,SANDY KNOLL,88.2,US,02,,69509c5c-2b9c-4a2b-a692-ddc922eaf7cd,2010-06-20
0004501201,0002000513,HIGHWAY FIELD,103.8,US,02,,9abc504e-98ee-44cf-8f69-2baac6d50449,2013-10-23
0004501499,0002000599,NORTH 80,24.2,BR,02,,c68658a9-ec31-461c-9b5f-129dcf120e38,2011-11-05
0004500963,0002000351,FENCE LINE 60,94.2,US,02,,3ad27596-fbdd-4c1d-8a5c-a372905f42b6,2017-10-14
0004501082,0002000472,PIVOT 3,56.5,US,02,,3cbc99a9-45f9-466b-9851-0dfc803f4413,2013-06-18
0004500496,0002000178,FLAT 120,10.8,US,02,,03f7ae12-9124-44ed-b982-1e6de964d477,2011-02-11
0004501244,0002000526,DRYLAND NORTH,89.2,US,02,,c4536513-9273-4407-b338-c51e9ae36934,2011-06-20
0004500375,0002000134,PIVOT 2,94.8,US,02,,f3c09964-4225-4c44-a484-9b1778133114,2021-01-28
0004500952,0002000346,BENCH FIELD,108.8,CA,02,,f1a50b52-c14c-433d-85eb-ce35daae35ea,2017-08-30
0004500104,0002000038,CORNER PIECE,50.2,US,02,,425f611d-cc1f-4f6e-acd5-a68985ad9cf7,2024-12-05
0004500324,0002000116,FENCE LINE 60,115.8,US,02,,395396d0-28de-4ac3-b279-911be5f4f2ea,2019-06-21
0004500343,0002000123,FLAT 120,122.5,US,02,,ef5b9ca6-eb7e-4f10-83cc-db8f8dfcd839,2023-12-19
0004501475,0002000591,HIGHWAY FIELD,68.6,BR,02,,4d12fcf4-e596-4fe2-aed8-3b682703415b,2021-07-31
0004500742,0002000271,TRIANGLE,34.8,US,02,,166f34c5-2647-420d-81db-e263dce5c22e,2022-11-02
0004501584,0002000658,HIGHWAY FIELD,118.4,US,02,,e2653c9b-f2dc-49ee-83a3-c4bc75b03830,2020-07-31
0004500630,0002000232,LONG STRIP,119.5,US,02,,28d9989d-1bb5-4e96-b5ae-23097edfb74b,2014-11-27
0004501080,0002000470,ROCK PILE,67.9,US,02,,7f490daf-77d2-44ea-99da-af48ec8e5b1b,2025-04-03
0004500748,0002000270,HOME FIELD,119.1,US,02,,fa54ea95-7157-4ab8-bac9-29283d1cea8a,2016-09-18
0004500728,0002000265,PIVOT 2,58.8,US,02,,a4e8e4fc-2c0f-47fc-80cb-e4ee8f4d1756,2017-06-24
0004501364,0002000561,OLD ORCHARD,46.6,BR,02,,4317feb5-9e17-47cf-be18-59e5c62e0946,2015-02-24
0004500645,0002000237,SLOUGH FIELD,13.8,US,02,,1c5ceb3d-2ecb-4be9-b23b-e8c35fb2d4c8,2010-04-27
0004500381,0002000135,CORNER PIECE,64.0,US,02,,c35f8ffd-95e1-40de-a3b4-fc4fa2a6ed79,2020-09-23
0004500322,0002000117,TRIANGLE,60.2,US,02,,8ad8539c-5394-49d4-b87a-e4f2c7b1e83e,2013-12-17
0004500374,0002000134,SLOUGH FIELD,92.2,US,02,,41052256-5654-465f-83f4-dc48175b4ea1,2010-02-05
0004500833,0002000299,DRYLAND NORTH,111.1,US,02,,8516f4f2-1fc0-41f3-aa51-2b47e120ef6c,2021-12-04
0004500066,0002000025,FENCE LINE 60,84.6,US,02,,5395c9fb-b47e-4773-ae3d-dbfcd75b66cf,2012-07-14
0004501152,0002000497,SOUTH 40,108.7,CA,02,,e7ac94b8-562a-45c9-9315-1242811450fc,2013-07-07
0004501318,0002000547,NORTH 80,19.1,US,02,,1b805688-5d31-4b5a-843f-c9a0c3af3e37,2010-07-07
0004500050,0002000021,SCHOOLHOUSE FIELD,77.7,US,02,,f531169c-470b-41be-9d2e-b45f1e9852d3,2025-03-25
0004500202,0002000073,BACK 40,55.8,US,02,,d0077bbb-a86c-4dcd-b5e2-7a7e5d19123e,2024-12-24
0004500768,0002000278,OLD ORCHARD,34.4,US,02,,8921b575-f17b-4842-ab39-7895401ef52f,2014-08-19
0004500652,0002000239,SOUTH 40,32.8,US,02,,4dd2892f-4bbb-4d96-9068-6db634212011,2010-07-23
0004500854,0002000309,ROCK PILE,129.2,US,02,,28d868bd-f55c-42bb-8db2-362530cb7dac,2023-07-04
0004501576,0002000653,BACK 40,,US,02,,e70e041f-48ca-4d3c-9b65-a2a235c35f16,2023-03-08
0004501115,0002000484,PIVOT 3,93.0,US,02,,d0bab956-f410-47b8-b92f-64f9a4009bb8,2024-05-04
0004500789,0002000286,OLD ORCHARD,,US,02,,be730cbe-abb0-4a3b-b229-e279dc802619,2018-06-03
0004500136,0002000049,WEST 160,64.4,CA,02,,5d00c183-ca30-4831-b40b-a4387def7da3,2020-05-01
0004500640,0002000233,PIVOT 2,44.6,CA,02,,bf38ba40-2d02-41ee-a8f7-957fac11752a,2011-11-01
0004501255,0002000529,SLOUGH FIELD,62.8,US,02,,e5cc502e-5859-4976-9ae9-f6951c0bf0cf,2013-03-26
0004500122,0002000045,CREEK FIELD,77.6,US,02,,944c13a1-77c1-4ea3-a179-83ac9cb0398d,2018-02-12
0004501464,0002000588,DRYLAND NORTH,69.1,BR,02,,de6cab9e-7757-4500-80e8-3fe436f041a0,2015-07-14
0004500651,0002000239,OLD ORCHARD,64.9,US,02,,32aa16e3-1bb6-42cc-9c60-117b12c5d5f7,2019-08-06
0004500638,0002000234,WEST 160,20.5,CA,02,,6d775b60-890e-48a6-ad27-86351be68eac,2012-09-01
0004500266,0002000097,CORNER PIECE,31.7,US,02,,a1b40d1c-3b46-4f1f-ae41-974601902322,2025-06-12
0004500936,0002000340,WINDMILL FIELD,16.5,US,02,,d86e2a76-f446-4894-9770-13380f369d09,2020-06-12
0004501240,0002000525,HIGHWAY FIELD,124.4,US,02,,7754f5a9-1abe-4d47-93ab-46276b92c1bf,2022-06-17
0004500646,0002000237,SCHOOLHOUSE FIELD,107.3,US,02,,00fac674-5128-4bf0-a981-208dc97e54fc,2025-12-19
0004500440,0002000158,DRYLAND NORTH,103.6,US,02,,f8bf31a9-a855-448a-a1af-d06279ea64a4,2018-12-18
0004501472,0002000591,SLOUGH FIELD,104.1,BR,02,,80017005-2d32-4a6b-935c-97dc4a25690a,2025-09-04
0004501423,0002000577,OLD ORCHARD,60.3,BR,02,,3c5bad09-d130-475a-8846-880927fd63aa,2021-03-06
0004500719,0002000262,BIG FIELD,101.1,US,02,,6f49fc1b-3c58-4b54-bd10-3d053164e63d,2023-10-27
0004500503,0002000179,NORTH 80,31.1,US,02,,6c6ad9bc-3e6a-4d64-b15c-746f23f5d9b7,2014-07-31
0004500453,0002000161,OLD ORCHARD,84.0,US,02,,48b14e14-6a27-40c8-9ca4-886dd2a8b543,2016-02-16
0004500088,0002000033,PIVOT 3,125.2,US,02,,dcb650f0-a693-45f5-ab33-6453c1b66e0a,2020-01-15
0004500015,0002000006,SCHOOLHOUSE FIELD,104.2,CA,02,,b772167b-9aea-412b-9bc1-5dbb4eae4a01,2013-05-18
0004500629,0002000230,NORTH 80,67.9,US,02,,e67b111d-299f-445d-94a4-097bf8807728,2018-07-12
0004501277,0002000535,CORNER PIECE,70.1,CA,02,,d15c2eca-0f4e-4941-8e5c-e111441873b9,2022-02-13
0004501456,0002000586,BIG FIELD,72.1,BR,02,,2226ecac-2c0a-477b-8ba9-253113d3c10c,2015-02-28
0004500382,0002000137,SLOUGH FIELD,89.1,CA,02,,8fcc00d6-1dc0-4d8f-bd5a-ddee2c993988,2023-02-15
0004500384,0002000139,WEST 160,36.8,CA,02,,03723c70-6811-4e28-a7d9-3e18f2932d3b,2011-03-20
0004500786,0002000283,SLOUGH FIELD,72.6,US,02,,c4ef733a-3aeb-4666-9af9-cc551c26ffb7,2023-11-18
0004501635,0002000682,WINDMILL FIELD,98.7,US,03,,49bb8c60-6eb0-41b8-94b0-fe33f4012cbc,2015-12-08
0004500243,0002000088,DRYLAND SOUTH,48.4,CA,02,,b815002c-2251-4f5b-8515-b45aef17fada,2024-11-08
0004500921,0002000335,OLD ORCHARD,56.1,US,02,,777c101c-e5fc-406d-9924-2bf5c27f3cfa,2010-08-22
0004500408,0002000147,LONG STRIP,52.8,US,02,,3384bb88-1d25-450f-b973-d36a91eb2c5f,2011-08-06
0004501586,0002000659,WINDMILL FIELD,112.6,US,02,,5512922f-a210-4286-b57d-7e47ab9928d6,2021-03-30
0004500815,0002000295,CREEK FIELD,53.6,US,02,,571850c1-028a-4b31-9f99-40d15ec7ea87,2018-04-20
0004501324,0002000549,EAST QUARTER,122.5,CA,02,,01c423e2-9b81-46fb-9072-7ac95113374d,2025-07-31
0004501223,0002000521,PIVOT 1,72.3,US,02,,2b903e93-c67b-4b6e-9f72-9159edf904de,2012-05-28
0004500281,0002000103,SANDY KNOLL,20.5,CA,02,,7d7a6cca-1026-48ad-8f2c-91cb615a404b,2024-12-23
0004501480,0002000594,OLD ORCHARD,79.4,BR,02,,c4940556-dbf6-4067-8fc8-d320c2c8323e,2014-01-16
0004501478,0002000594,SANDY KNOLL,19.0,BR,02,,c3cae0d8-b47a-4f54-bb14-7919beff2c9c,2018-01-24
0004501554,0002000643,SANDY KNOLL,39.4,US,03,,928e4e2d-ae11-4747-bb2e-d9b0b1811688,2014-03-24
0004501054,0002000462,WINDMILL FIELD,117.5,CA,02,,c5f77b81-2955-4201-8282-804ad0cd10af,2016-04-28
0004500907,0002000330,FENCE LINE 60,75.9,US,02,,0a3ff55a-b585-44d1-b8c8-ffe714c49396,2019-01-06
0004500995,0002000361,SCHOOLHOUSE FIELD,25.1,CA,02,,a54dc1db-1f6e-483a-bd79-ebacecf3b05f,2011-06-21
0004501124,0002000486,FLAT 120,121.9,US,02,,d95cfea6-684b-414a-95ff-e8761925596a,2012-01-10
0004500277,0002000102,FENCE LINE 60,111.9,US,02,X,f61b9d07-b8aa-41be-a8bb-fa9e15789343,2015-01-08
0004500400,0002000144,BACK 40,40.5,US,02,,178e6021-8ade-4a9a-8781-c9116fd8b93e,2010-02-10
0004501373,0002000564,TRIANGLE,70.9,BR,02,,157be6c5-4fa2-4ef4-ab17-8635ccd2672e,2019-12-10
0004500932,0002000338,DRYLAND NORTH,47.6,US,02,,d6536025-f30c-4c4e-8602-07b13e95c654,2020-12-02
0004500192,0002000069,LONG STRIP,22.9,US,02,,488e7b1e-bf56-4494-9fd3-81deec3accc6,2022-12-08
0004501602,0002000669,SLOUGH FIELD,99.7,CA,02,,9bf31c7a-21dc-49d4-a7b8-413ced62929c,2023-01-14
0004501058,0002000463,WINDMILL FIELD,58.6,CA,02,,271a1ad1-462a-4cd1-b3d9-4428a966234a,2019-05-15
0004500415,0002000149,PIVOT 2,98.2,US,02,,9871c3d9-824f-435d-8add-5e9da883b91a,2020-07-09
0004500769,0002000277,SOUTH 40,74.6,US,02,,4815e05a-0973-44c3-85bf-f77b55ac821c,2025-03-23
0004501378,0002000566,NORTH 80,108.7,BR,02,,24569c7e-e28a-4a85-9cef-c5969efd9ffe,2025-01-29
0004500084,0002000032,WEST 160,62.1,CA,02,,8533e484-8f67-4e4b-aa60-430bf1788b37,2015-03-30
0004500967,0002000351,TRIANGLE,,US,02,,557a1ff4-dc9e-4dfb-bb86-3b3fb9bab2b3,2024-07-18
0004501148,0002000493,WINDMILL FIELD,78.3,CA,02,,f64b966e-ae2c-487a-968a-d98d56186fd3,2014-10-02
0004501386,0002000569,WEST 160,18.9,BR,02,,cb8b72f3-8e72-4dfe-9cfa-4190ea825633,2023-04-13
0004500039,0002000014,PIVOT 2,38.2,US,02,,197fa7e8-d3d5-451d-a982-0d050906163f,2018-11-11
0004501569,0002000649,CORNER PIECE,54.6,CA,01,,d4212099-a4c5-47a0-bc8b-33db649e59f5,2014-05-28
0004500295,0002000108,SANDY KNOLL,117.3,CA,02,,94ee6ffa-5f95-49bb-abed-7f444afe637a,2011-05-09
0004501087,0002000473,CREEK FIELD,20.3,US,02,,6a25dda3-fc71-4b7c-b429-5e2d332583ef,2013-03-19
0004501428,0002000580,BENCH FIELD,129.0,BR,02,,82f039c6-8f14-4c35-aa0f-954a8a7c67fb,2014-08-09
0004501545,0002000638,DRYLAND NORTH,95.3,US,01,,799de23b-d352-4e29-b590-a7f585e2e48d,2019-09-26
0004500926,0002000337,DRYLAND NORTH,,US,02,,d1e52cc2-6edd-4f72-bf8a-cf9404c7ae2f,2018-05-21
0004501512,0002000607,SANDY KNOLL,91.5,US,02,,5a9ed27b-8a75-4cf5-836f-96c73da54fe3,2019-07-15
0004501141,0002000492,GRAVEL PIT FIELD,,US,02,,15871889-2bbe-40fd-b8ab-cff020489b72,2016-10-16
0004500331,0002000119,ROCK PILE,,US,02,,3f4ccc12-c7d7-4022-8794-69fef9e26a29,2016-11-07
0004500429,0002000154,EAST QUARTER,116.6,US,02,,86f7ace8-664d-454d-a0e3-03803adc9803,2012-01-19
0004500734,0002000267,HIGHWAY FIELD,94.6,US,02,,2be5b953-57e9-4da0-beeb-d9561da60b9a,2013-04-30
0004501522,0002000620,WEST 160,17.8,US,02,,aaef2aab-28da-41e1-90f0-96dc336e9680,2010-12-12
0004500943,0002000341,GRAVEL PIT FIELD,107.4,CA,02,,e6925ff3-d4c6-4971-b5b2-111a3cd31208,2017-09-04
0004500738,0002000268,TRIANGLE,122.5,CA,02,,69dbc492-8607-4d48-aae1-fab610c166d3,2023-11-10
0004501034,0002000425,NORTH 80,102.4,US,02,,,2023-08-29
0004500846,0002000306,FENCE LINE 60,50.9,US,02,,a552f7f3-b615-405c-a72d-36ff4f822466,2019-09-03
0004500852,0002000309,WEST 160,101.2,US,02,,52097413-d6f4-4228-8ecd-7644b2c8946a,2011-12-17
0004500528,0002000190,DRYLAND NORTH,108.5,US,02,,39fdbd9e-3676-45ad-9713-03f6733aa0d1,2012-11-14
0004501385,0002000568,EAST QUARTER,39.3,BR,02,,dc0cd703-798b-4a63-8b2c-e51b0f0a8704,2022-12-19
0004500914,0002000334,HOME FIELD,79.0,CA,02,,ecb2b90c-b44c-4026-8613-14d0115476f7,2012-12-06
0004501146,0002000493,CREEK FIELD,68.7,CA,02,,,2014-02-07
0004501558,0002000644,SLOUGH FIELD,127.5,US,01,,477197eb-a10b-4cce-ab4f-85b324cfe3ff,2012-01-22
0004500658,0002000240,CORNER PIECE,,US,02,,544c374f-1fbf-4b0d-ada0-3f904353abdc,2022-05-23
0004500432,0002000156,PIVOT 1,36.0,CA,02,,751200ac-83f0-41de-bd3a-5af48973e055,2011-09-23
0004501245,0002000526,FENCE LINE 60,13.1,US,02,,fb5dcf59-3c92-47f6-9963-e019cbf31882,2018-09-16
0004501113,0002000482,PIVOT 3,69.8,US,02,,47eb9031-5ac1-49e8-90db-b4924d08a9bc,2010-06-07
0004500233,0002000085,SLOUGH FIELD,81.4,US,02,,000b53ad-f521-4d73-b6cc-93f1688c73cd,2011-11-10
0004500670,0002000243,FLAT 120,116.0,US,02,,2eacc6dc-19dc-40e8-8a09-9f373ab40f3f,2021-03-23
0004500182,0002000066,SANDY KNOLL,14.6,US,02,,7cc01f05-4fa2-41f7-bbd3-f35cb9378943,2022-05-02
0004500196,0002000071,HOME FIELD,12.9,US,02,,63b10c06-29e3-47ef-88bd-fd9328a54acd,2023-11-15
0004501164,0002000498,WINDMILL FIELD,86.2,US,02,,62277c4f-5b83-4443-9816-e1e3f622ebee,2024-08-18
0004501283,0002000537,NORTH 80,14.7,CA,02,,a9558da9-a2d5-434c-849e-21b89d48e39b,2023-02-27
0004501291,0002000539,SANDY KNOLL,88.6,US,02,,7ac678a9-6058-4040-9774-44114291f30c,2024-10-19
0004500955,0002000348,RIVER BOTTOM,101.5,US,02,,e9d2df1b-1d4c-4dfb-9045-4f6c53b07052,2014-06-24
0004500820,0002000295,FENCE LINE 60,38.8,US,02,,375b6c50-b954-4778-a339-e9b86917d00e,2014-04-03
0004501539,0002000636,CREEK FIELD,75.7,US,03,,59f1630f-b909-47d0-b1c6-64edfa42bb7e,2015-05-09
0004501605,0002000670,EAST QUARTER,86.9,US,02,,6bc344bb-4100-47b4-b0b0-68a0447aa1df,2023-03-02
0004500226,0002000082,SANDY KNOLL,90.4,CA,02,,ddcd798a-7481-4f04-bfb3-d04c3b5983de,2014-04-13
0004501427,0002000578,HOME FIELD,17.9,BR,02,,a411362a-069e-4fd9-82d6-c5af8849eef5,2013-04-11
0004501280,0002000536,GRAVEL PIT FIELD,38.6,US,02,,9e66a471-4339-4740-b770-2e30b639eeb8,2019-07-03
0004500410,0002000146,BENCH FIELD,106.2,US,02,X,0c0fe631-c662-4fe2-93a6-b312f4a46e62,2014-03-18
0004501319,0002000547,SANDY KNOLL,119.6,US,02,,a2f720a2-726d-4444-8705-34ade6f7efde,2014-05-18
0004500046,0002000018,FENCE LINE 60,125.1,US,02,,89b70cb5-02d3-4208-942b-16b13ab3110c,2015-07-24
0004500779,0002000281,PIVOT 2,51.5,US,02,,be0bbf5f-5e06-4638-b222-c7055ef771e4,2011-03-13
0004500477,0002000169,FLAT 120,122.2,CA,02,,f59e2794-8317-4703-82cf-c21d4b08730e,2023-03-03
0004501035,0002000425,LONG STRIP,125.0,US,02,,,2010-09-06
0004500754,0002000272,CREEK FIELD,74.6,US,02,,40405cd4-da6a-4365-b6be-abdfb479be56,2019-10-02
0004501128,0002000487,SCHOOLHOUSE FIELD,15.0,US,02,,d622f3e9-1b24-49b4-ac47-c122b00b829f,2024-12-18
0004501140,0002000491,OLD ORCHARD,7.6,US,02,,7e163c4a-8db9-4b1a-b11e-674d0439368b,2020-08-16
0004501510,0002000602,CREEK FIELD,15.0,US,02,,5916efd4-fcd3-4c9e-82cb-393b0e595304,2019-09-29
0004500606,0002000222,PIVOT 2,116.2,CA,02,,b8f0b049-a018-4941-951b-533da22957cd,2010-10-08
0004500845,0002000305,WINDMILL FIELD,26.9,US,02,,a997275a-abb2-47ec-94d6-4c2a7b31ccea,2014-03-04
0004500560,0002000204,NORTH 80,42.4,US,02,,827628b1-54b3-4f43-a76b-4cc5aacddb64,2011-10-24
0004500319,0002000113,BENCH FIELD,70.7,US,02,,bce06fb5-1404-4777-8db8-5ced18d58b29,2012-05-26
0004501193,0002000509,LONG STRIP,96.7,CA,02,,,2021-04-27
0004500553,0002000201,PIVOT 1,16.7,US,02,,5a941174-e19b-4860-81f6-876a383419a8,2016-05-25
0004501241,0002000525,HOME FIELD,107.1,US,02,,84e9b7bc-6ecb-4e4f-95e7-0673df348270,2019-06-01
0004500839,0002000304,PIVOT 2,71.3,US,02,,f2134e1e-fcf7-4bad-bc4c-d6cccdd0259b,2015-02-12
0004500351,0002000126,WEST 160,101.1,US,02,,defddf85-8dcc-452e-9ffc-6297b3240b2d,2019-04-29
0004501232,0002000523,BIG FIELD,125.2,US,02,,9ff60a71-420c-458c-b93a-62f13ae4d240,2011-12-18
0004500114,0002000043,FLAT 120,39.8,CA,02,,342d1801-e217-482e-a551-f737ea121ad1,2019-12-16
0004500682,0002000247,SOUTH 40,50.8,CA,02,,fafc0d91-07c3-490f-93a0-3aa26be5ed4e,2022-09-07
0004501196,0002000511,SCHOOLHOUSE FIELD,,US,02,,7f4c5462-172d-49f3-bbee-dbb3001e3ff4,2022-01-15
0004500144,0002000053,BENCH FIELD,43.7,US,02,,dff5586d-09c2-4a1b-a3c8-8e5c017c0bd8,2016-08-08
0004500168,0002000061,SANDY KNOLL,97.4,US,02,,751c61b6-f4c0-4957-8d4d-3c99b894c7e7,2020-12-11
0004500980,0002000355,DRYLAND NORTH,71.2,CA,02,,718ff9b1-9e61-4417-9505-bad95af6915a,2013-11-24
0004500893,0002000324,WINDMILL FIELD,128.0,US,02,,dffefb1f-e3c5-4ddd-ac2d-bc574848fb91,2010-12-04
0004500010,0002000005,WINDMILL FIELD,111.2,CA,02,,a9840708-2c58-4e80-a916-530a7f93f8d1,2013-08-06
0004500671,0002000243,SOUTH 40,13.0,US,02,,c53bc690-5d61-48b4-8c66-eea90c2183b4,2016-11-15
0004501091,0002000474,FENCE LINE 60,117.4,US,02,,8743197c-1782-4350-baea-9e7ddefa8b36,2010-09-29
0004501559,0002000645,OLD ORCHARD,31.7,CA,01,,f01186ad-56e7-4079-8039-b1a19017890b,2019-02-25
0004501098,0002000477,DRYLAND SOUTH,47.1,CA,02,,a8b8126a-e0df-4719-8ecb-a4eb48b4e167,2010-03-06
0004500546,0002000196,PIVOT 1,87.0,US,02,,523fd090-907d-45ce-8d02-7f6bba0762c6,2013-08-09
0004500342,0002000123,SLOUGH FIELD,64.9,US,02,,6e5f15fd-7784-47a6-869c-2284d8fd8ef1,2020-01-02
0004500991,0002000358,HIGHWAY FIELD,94.9,US,02,,9aa7fb67-c8b0-4791-90b7-457a206a0fd8,2020-04-17
0004501331,0002000552,HIGHWAY FIELD,89.5,US,02,,c8d375da-e935-4bd2-ab8c-5f938cfff20a,2011-08-17
0004500025,0002000009,LONG STRIP,113.4,US,02,,d29d8b07-358c-4571-8e49-eb99051a1cda,2017-10-14
0004500249,0002000090,DRYLAND NORTH,25.6,US,02,,a7dd8a27-c237-4d72-9496-75b401e45dbf,2011-12-31
0004500808,0002000292,BIG FIELD,69.5,CA,02,,d893266a-8427-4417-bf65-025a839d5e4f,2020-04-14
0004500938,0002000340,ROCK PILE,123.0,US,02,,1e49da6d-f5e2-4230-ad49-31f347da6a11,2013-05-10
0004501063,0002000465,BACK 40,4.3,CA,02,,d40aea07-73b0-4ff8-8284-073f69a399fc,2013-06-28
0004501134,0002000490,FLAT 120,64.0,US,02,,3c991a8d-d1f0-4e29-8454-737d0be3cba5,2024-11-14
0004500982,0002000355,PIVOT 2,123.4,CA,02,,bacfa9aa-d82f-4f09-9530-7ba08bab5c44,2021-10-21
0004501192,0002000510,CORNER PIECE,78.7,CA,02,,4e78b834-03a5-439a-99cc-7feecfef2f5a,2024-12-04
0004500493,0002000177,SOUTH 40,28.8,US,02,,965a5a12-3b38-4f9f-a12e-28b18775f0c2,2010-06-05
0004501619,0002000676,PIVOT 3,121.5,CA,02,,e07fdea7-c0c0-4804-b5e8-0bcd82b8d491,2020-02-18
0004500095,0002000034,HOME FIELD,100.4,US,02,,400ee16b-8a0d-422a-b7c8-18fcc2125568,2023-04-17
0004500668,0002000244,BENCH FIELD,118.2,US,02,,9e638cd9-6ae5-4104-a1bf-11794be6d19d,2011-02-01
0004501028,0002000410,NORTH 80,87.5,US,02,,,2010-10-21
0004501089,0002000473,ROCK PILE,43.4,US,02,,6eb2544b-38b7-4239-9bd1-4788701565d0,2014-10-07
0004501187,0002000508,HIGHWAY FIELD,61.4,US,02,,d43a426a-a14b-4244-b418-bcff8cdeb1e2,2015-03-28
0004500438,0002000157,SANDY KNOLL,5.0,US,02,,363e75f0-8d26-480b-ac9f-efac79493e93,2016-09-29
0004501612,0002000673,NORTH 80,73.7,US,02,,187dd311-125c-4a22-a3f0-df6ca1d8da9c,2021-09-21
0004501515,0002000612,FLAT 120,30.8,US,02,,abfcf800-5323-492e-bbdd-5d3fd287fef0,2010-07-22
0004500550,0002000199,LONG STRIP,73.6,CA,02,,bc3dec9f-6ee5-43c2-9c26-bd4bf3793bd0,2015-09-23
0004500047,0002000019,CORNER PIECE,40.7,US,02,,3f58c4de-5d6a-4c78-afb7-04e779ad02c8,2010-10-09
0004500373,0002000133,BIG FIELD,4.0,US,02,,9077aa47-b11a-4c7f-9be0-835c8495aa97,2023-10-16
0004501220,0002000520,RIVER BOTTOM,,US,02,,91198491-e034-44ee-a49b-42f04f5f18a6,2015-01-31
0004501191,0002000509,HOME FIELD,109.2,CA,02,,b7105919-747b-4eb7-9aa4-4a5b598ae8e1,2021-09-24
0004501208,0002000515,ROCK PILE,104.4,CA,02,,87042310-2cf9-4095-b78e-74edf4968b5e,2011-09-22
0004500443,0002000158,PIVOT 3,79.2,US,02,,78585e0a-fed1-47d3-85a0-034e8456de46,2018-08-20
0004500321,0002000116,PIVOT 3,79.5,US,02,,5cae5ed0-1a7e-48a3-84a1-b5bbbff0aacd,2025-01-17
0004500930,0002000338,WINDMILL FIELD,24.7,US,02,,3be0a79b-f7b2-447f-8593-aaf34cf4c280,2012-09-14
0004500003,0002000002,HIGHWAY FIELD,126.9,US,02,,06651768-470d-49df-bcec-907ccc93b399,2024-05-28
0004500327,0002000119,SOUTH 40,41.3,US,02,,58b596b0-f80b-4c3a-96ec-155ec6819004,2012-02-28
0004500110,0002000040,BENCH FIELD,33.8,US,02,,7aea5195-61c2-4813-bc5e-2a47df6e5e47,2024-01-28
0004500426,0002000153,WINDMILL FIELD,29.5,US,02,,86a60b8e-f304-4dd9-9c11-7e76092b8662,2025-02-12
0004500858,0002000311,ROCK PILE,125.6,US,02,,8f56d067-d816-453b-9b00-66bac84a4ec6,2018-06-20
0004501556,0002000643,SANDY KNOLL,25.6,US,03,,e8b7a558-605d-415c-ac96-e340f5111123,2015-04-29
0004501406,0002000573,EAST QUARTER,60.7,BR,02,,bbf8235e-dc26-4ec7-8f6c-d2cdb23eb15a,2023-03-15
0004500774,0002000279,BIG FIELD,56.8,US,02,,88168499-5e65-4bd6-aece-e9790695da51,2011-08-13
0004501470,0002000590,BACK 40,,BR,02,,24f29a13-2ba1-42c4-a436-884bdf5e4633,2010-02-03
0004501069,0002000467,DRYLAND NORTH,122.8,US,02,,83fd1edb-0af2-4b20-9a07-a6f53089a0b4,2023-09-04
0004501336,0002000553,WEST 160,42.4,US,02,,693afdbc-aa3c-4a00-8d06-4ff42d46f256,2011-01-27
0004500148,0002000054,WINDMILL FIELD,102.6,US,02,,ad4a83b3-68e4-45c6-88e5-7858b2c79b86,2022-09-01
0004500679,0002000248,PIVOT 1,87.8,CA,02,,0f6b6d47-5a5d-4bb3-b784-a5c1649ee5e8,2010-05-31
0004500910,0002000332,CORNER PIECE,19.5,CA,02,,9339fb85-8150-4e74-b7c1-9af4082902ff,2010-02-05
0004500813,0002000293,BACK 40,79.2,US,02,,3f39e262-92d2-458d-9c9c-2b2b76ac0fe0,2025-07-01
0004500457,0002000164,LONG STRIP,105.7,CA,02,X,8d67effb-fea3-4e72-8ae8-3f8aae162054,2025-02-18
0004501560,0002000645,CREEK FIELD,97.4,CA,01,,02fbb93d-1098-4397-b52c-fd2c2c18010d,2013-09-07
