field_id,farm_id,field_name,status,is_test,area_ha,enterprise_id,created_at,updated_at
ad-fld-000713,ad-frm-000303,Long Strip,active,false,,6216a199-e341-469d-ac8b-00e6870a53ee,2025-11-11T13:57:56Z,2026-03-20T00:11:31Z
ad-fld-000479,ad-frm-000206,Back 40,active,false,124.0,,2024-11-13T17:48:51Z,
ad-fld-000743,ad-frm-000312,Highway Field,active,false,30.1,0ec9d39e-46da-45cc-bdd2-e51b355d97ec,2025-04-24T14:34:50Z,2026-03-19T20:03:12Z
ad-fld-000335,ad-frm-000140,Highway Field,active,false,19.8,ea703b37-5bbd-4311-8fb5-66cdef3a8fcf,2025-11-10T20:06:05Z,2026-01-22T12:16:56Z
ad-fld-000091,ad-frm-000038,Slough Field,active,false,42.4,5245070a-232c-4e3c-bf2a-ae47ce52eda9,2025-03-04T12:30:59Z,
ad-fld-000167,ad-frm-000069,Triangle,active,false,52.8,cf468533-2005-4cac-b4c3-ee4ba9924a20,2024-11-13T14:17:52Z,
ad-fld-000195,ad-frm-000083,Sandy Knoll,active,false,90.4,ddcd798a-7481-4f04-bfb3-d04c3b5983de,2025-11-10T15:29:38Z,2026-02-03T09:28:41Z
ad-fld-000589,ad-frm-000252,Long Strip,active,false,113.6,ca808a0a-6be9-4788-9f7e-a7fa68a136cc,2025-08-04T06:13:33Z,2026-01-13T13:43:40Z
ad-fld-000380,ad-frm-000161,River Bottom,active,false,24.2,2b0d261e-a286-4c2c-8974-c875a89fc467,2026-04-23T15:14:52Z,
ad-fld-000430,ad-frm-000184,Flat 120,active,false,84.8,d3bb14a0-b35f-4041-a765-fdecd0ad6fd6,2025-06-12T19:23:40Z,
ad-fld-000339,ad-frm-000144,South 40,active,false,105.8,be1556e7-231a-48c8-8bdb-eba71d6e3bf0,2025-08-07T06:14:42Z,
ad-fld-000441,ad-frm-000187,Big Field,active,false,7.1,162f753f-b1b6-4134-94a1-3f2f0339a719,2026-01-13T14:38:09Z,2026-06-15T19:01:48Z
ad-fld-000411,ad-frm-000177,Schoolhouse Field,active,false,130.0,7faab63e-2467-4948-8ff3-f4fceeb7162c,2026-04-22T01:16:47Z,2026-06-10T12:34:00Z
ad-fld-000662,ad-frm-000283,Creek Field,active,false,39.9,8cbef0a9-1a60-4723-99e7-3c0e935eb788,2024-11-14T02:00:28Z,
ad-fld-000519,ad-frm-000223,Creek Field,active,false,29.0,f01fadfd-2df4-4f18-ba23-a4b7bd6257a9,2026-04-22T20:22:04Z,
ad-fld-001012,ad-frm-000399,Fence Line 60,active,false,31.5,9c4105b2-5008-49d7-9f6e-6376ec3c5cb3,2025-09-25T01:57:20Z,
ad-fld-000651,ad-frm-000280,Sandy Knoll,active,false,67.4,2327fa6d-7aba-4948-a0e6-9370c7e3dd63,2025-03-06T08:56:40Z,
ad-fld-000373,ad-frm-000158,Pivot 2,active,false,40.8,3c8b3449-c5a6-4283-a009-040e39675faf,2026-03-04T10:24:51Z,2026-06-23T03:19:06Z
ad-fld-000871,ad-frm-001206,North 80,active,false,31.7,8f4c2a1e-7d3b-4e9a-b6f0-2c5d8e91a374,2024-10-06T08:15:47Z,2026-03-22T11:30:55Z
ad-fld-001184,ad-frm-000485,Rock Pile,active,false,124.5,315304c5-6708-40f3-884c-edb2516d9207,2025-06-12T08:24:35Z,2025-07-14T12:48:00Z
ad-fld-000747,ad-frm-000313,Corner Piece,active,false,94.1,45d0ae99-e3a8-4a25-a4d2-12e95024af4d,2025-04-24T12:03:50Z,
ad-fld-000814,ad-frm-000339,Schoolhouse Field,active,false,118.5,f3fba5e8-a54e-492e-8e83-292522bd4f73,2025-11-13T20:55:32Z,
ad-fld-001127,ad-frm-000451,Dryland North,inactive,false,66.4,dd9c7038-b27f-4f8e-bb3b-e7637c3d67f8,2026-04-21T09:47:44Z,
ad-fld-000627,ad-frm-000269,Corner Piece,active,false,73.7,,2025-03-06T07:50:52Z,2025-06-03T12:38:33Z
ad-fld-000846,ad-frm-000347,West 160,active,false,91.0,02328568-10aa-49bc-ae6d-7e893d4ba29b,2025-11-10T12:00:58Z,2026-06-26T14:53:12Z
ad-fld-000861,ad-frm-000353,Home Field,active,false,41.7,4a755fb9-270b-425e-8ed9-2e0156441876,2024-10-07T07:32:52Z,2026-01-31T20:00:22Z
ad-fld-000188,ad-frm-000079,Bench Field,active,false,35.1,ec74d35d-9d49-488d-9f92-1a179a40b552,2026-04-23T23:38:38Z,2026-06-28T08:11:13Z
ad-fld-000412,ad-frm-000177,Dryland North,active,false,99.8,e1d766e7-f10b-40a8-9aa8-b578fbdfe54a,2026-04-22T15:01:36Z,
ad-fld-000653,ad-frm-000281,Long Strip,active,false,67.1,6593d3a4-3adb-4733-888b-07cc34ac08f5,2026-04-22T16:18:19Z,
ad-fld-000442,ad-frm-000191,Dryland South,active,false,107.9,80435d5a-d396-405f-8bfe-2e12ae843fb2,2025-04-24T06:59:44Z,2025-09-30T22:30:28Z
ad-fld-000730,ad-frm-000308,Triangle,active,false,74.6,467debb1-14ed-4ffd-88ca-8f77f7ecab5f,2026-03-04T18:16:39Z,
ad-fld-001177,ad-frm-000480,East Quarter,inactive,false,109.0,2d0364de-c5f4-4c49-a183-f37f23a4410f,2026-04-22T16:34:15Z,2026-05-01T12:35:21Z
ad-fld-001096,ad-frm-000435,North 80,inactive,true,88.1,b3f215ed-22b6-4896-8c1b-97b4c4fcec02,2026-04-23T18:22:20Z,2026-06-01T10:35:07Z
ad-fld-000810,ad-frm-000336,Schoolhouse Field,active,false,81.6,754d9e64-5507-4b6a-aa56-133418d7db5c,2025-06-09T14:58:33Z,2025-11-02T01:33:51Z
ad-fld-000344,ad-frm-000146,Windmill Field,active,false,117.9,635f36b1-d631-4f2d-bdd9-4e3a29d8846d,2026-03-03T06:24:18Z,2026-05-01T06:28:01Z
ad-fld-000445,ad-frm-000190,Home Field,active,false,123.0,19115245-8d21-4a22-a635-9ff884b39721,2025-04-24T14:59:08Z,2026-03-13T09:39:13Z
ad-fld-000141,ad-frm-000055,North 80,active,false,117.4,6488bc69-6ae1-4684-a361-c5c6584fd658,2026-04-23T09:46:45Z,2026-05-08T08:51:41Z
ad-fld-000985,ad-frm-000390,Pivot 3,active,false,,ea9b30d7-c213-48a5-be6b-605c2397fd11,2025-04-23T18:34:24Z,2025-12-02T20:01:51Z
ad-fld-001193,ad-frm-000488,Big Field,active,false,47.3,0241bf46-2c40-40d8-81c2-46372d55c96e,2026-04-21T12:44:07Z,
ad-fld-000122,ad-frm-000049,Old Orchard,active,false,49.8,,2025-08-07T00:55:18Z,2025-11-13T15:16:20Z
ad-fld-000522,ad-frm-000224,Home Field,active,false,,d6b092c1-e40f-43c3-8b58-cf8c02deb519,2025-09-23T16:25:54Z,2025-11-15T01:22:22Z
ad-fld-000942,ad-frm-000378,Dryland South,active,false,75.1,b523e54a-116e-467f-8bca-271d89fe5a3c,2025-01-14T14:32:38Z,2025-02-25T12:26:57Z
ad-fld-000309,ad-frm-000131,South 40,active,false,99.5,5ecf6eb3-e974-4ca6-959e-1662e98f635b,2025-06-12T20:47:59Z,2025-12-29T04:38:17Z
ad-fld-001032,ad-frm-000406,South 40,active,false,129.2,c4ba9a2f-5faa-4eb5-86b4-5fddb4d1f5e0,2025-09-23T12:46:47Z,
ad-fld-001055,ad-frm-000414,Long Strip,archived,true,114.0,37c1b495-24bb-4d9a-9ef3-ba76a222836b,2026-04-23T01:38:23Z,2026-06-05T19:55:56Z
ad-fld-000173,ad-frm-000071,South 40,active,false,67.9,ee52f0ac-2c08-40f8-900b-e990eb08aab1,2025-09-25T11:23:58Z,
ad-fld-000837,ad-frm-000345,Flat 120,active,false,29.4,fbee2a04-706a-41a3-a4ad-0d03878713e4,2024-11-14T08:30:28Z,
ad-fld-000211,ad-frm-000088,South 40,active,false,32.2,1e38f775-6e52-450d-9a44-9ceafceafa46,2024-10-08T12:07:57Z,2025-03-12T17:52:33Z
ad-fld-001000,ad-frm-000396,Slough Field,active,false,100.6,61087894-fe16-453f-a35b-5b74265a595b,2026-01-14T12:49:32Z,
ad-fld-000859,ad-frm-000352,Highway Field,active,false,24.9,4e8d5d8d-f40b-4514-8266-6f794096c574,2025-03-06T18:36:15Z,
ad-fld-000622,ad-frm-000268,Pivot 3,active,false,84.6,8c78c49b-1094-45d8-a6a1-2e1a63a96844,2025-03-05T22:00:14Z,
ad-fld-000719,ad-frm-000305,Long Strip,active,false,42.1,a339e9b8-6917-400e-b3b8-b2bda5ad07c2,2024-10-08T20:01:59Z,
ad-fld-000228,ad-frm-000096,River Bottom,active,false,14.4,ee3fe35e-f02b-4636-98ca-4ea29e2c456e,2025-04-24T16:39:47Z,
ad-fld-000017,ad-frm-000006,North 80,active,false,40.3,46500fbf-305a-40b5-875b-55e29de36557,2026-04-23T22:01:50Z,
ad-fld-000447,ad-frm-000192,Windmill Field,active,false,126.3,d5e79947-ebd8-471b-9ee1-39cea21b8977,2025-11-12T18:35:58Z,
ad-fld-001203,ad-frm-000493,Highway Field,active,false,,8b98d252-78e1-494d-855a-0bc634bcf0dc,2025-11-12T12:54:53Z,
ad-fld-000082,ad-frm-000033,Creek Field,active,false,39.4,bf79b0ec-5b61-4c57-a7fb-e939649b01ea,2025-01-16T05:58:47Z,2025-02-05T00:11:45Z
ad-fld-000684,ad-frm-000293,Dryland North,active,false,46.9,33d6f3c1-e9da-4eb5-8ac4-5068f3921ff6,2026-04-23T02:02:23Z,
ad-fld-000112,ad-frm-000046,Rock Pile,active,false,21.8,9d1f1c76-d90d-40a9-bbee-186940d0b195,2025-09-24T15:49:27Z,2025-10-19T14:23:22Z
ad-fld-000370,ad-frm-000156,West 160,active,false,122.9,ddbcdcd3-0a0d-483e-b970-5c7cf9aabcad,2025-03-06T12:01:43Z,
ad-fld-000150,ad-frm-000061,Old Orchard,active,false,88.2,efe124cb-df50-4c4b-81fd-a3f417808e51,2026-01-13T06:32:31Z,
ad-fld-001083,ad-frm-000428,South 40,active,true,90.6,827a69d3-9272-456e-9e37-4c8e0aae51fb,2024-11-14T14:46:42Z,
ad-fld-001172,ad-frm-000475,Pivot 3,inactive,false,,38b3d89f-be4a-4d56-9539-baf0881c8bc5,2025-08-04T16:18:52Z,2026-06-11T07:30:38Z
ad-fld-000650,ad-frm-000278,Dryland North,active,false,35.8,8d75b3f9-334f-4996-a3d0-15665294e14e,2025-04-24T17:30:01Z,2025-07-16T16:34:54Z
ad-fld-001097,ad-frm-000435,Corner Piece,inactive,true,,788a87ec-24be-4e9b-a97c-2c0b43f8cda7,2024-11-12T08:13:58Z,2025-07-01T03:14:17Z
ad-fld-001062,ad-frm-000418,Windmill Field,active,true,52.3,28227465-0684-4a5e-a379-e2ceccbf090b,2025-09-23T07:42:12Z,
ad-fld-001138,ad-frm-000458,West 160,inactive,false,16.6,8c7b9e1d-eaee-4533-a8c5-f9524dff9a0a,2025-11-13T15:27:11Z,2025-12-20T21:18:22Z
ad-fld-000259,ad-frm-000108,Sandy Knoll,active,false,27.8,49b9bdc6-8fd7-4c3b-981d-5c8ce269b22c,2025-11-13T07:30:45Z,
ad-fld-000038,ad-frm-000016,West 160,active,false,23.6,ebd4a2c2-b529-47ec-8395-2147050981b3,2025-01-13T17:02:45Z,
ad-fld-000103,ad-frm-000040,Big Field,active,false,94.7,7ede7653-d1a8-4446-9bdd-0a56c49e392e,2026-04-23T16:26:27Z,2026-06-11T19:48:34Z
ad-fld-001040,ad-frm-000408,East Quarter,active,false,25.5,b181f375-b428-43bd-a591-ca7fff95dd5f,2025-09-25T13:53:35Z,
ad-fld-000199,ad-frm-000084,Flat 120,active,false,57.7,e453abcc-679d-473f-a1b7-dd303f1d02e2,2025-08-07T16:24:56Z,2025-11-01T08:56:01Z
ad-fld-000128,ad-frm-000051,East Quarter,active,false,101.7,83a5b0cb-d55b-4766-a5b4-5a39a443a752,2024-11-11T10:57:17Z,
ad-fld-000191,ad-frm-000082,Gravel Pit Field,active,false,110.8,0e990a3e-a3d7-4d9a-8cb2-8aa212f2b65a,2025-06-09T13:30:33Z,2025-12-29T06:05:46Z
ad-fld-000532,ad-frm-000228,Pivot 1,active,false,113.7,6b930f3f-495f-491c-b8fa-b833a3a2e624,2025-01-16T14:33:12Z,
ad-fld-000669,ad-frm-000285,South 40,active,false,116.3,cbc142ee-fb61-4062-b83f-59516e6773f7,2025-04-23T11:44:20Z,2025-11-27T15:58:54Z
ad-fld-000680,ad-frm-000290,Fence Line 60,active,false,17.9,0695b0a9-8b56-4cc5-84ef-733a3aeb5666,2025-04-21T19:03:42Z,2026-04-13T10:19:47Z
ad-fld-001181,ad-frm-000484,Back 40,active,false,54.1,394b1f24-4a1b-43ce-9966-d135e8bd5c8b,2025-11-13T08:00:20Z,2026-02-12T02:55:08Z
ad-fld-000194,ad-frm-000080,Slough Field,active,false,71.6,4c4de5fe-e3aa-4b8f-a0a6-c5005b587c3e,2026-03-05T12:03:02Z,2026-03-29T19:42:25Z
ad-fld-000317,ad-frm-000135,Big Field,active,false,18.2,b6ac6434-eaa8-47d7-a277-b1f0dff434d6,2025-06-12T16:51:32Z,
ad-fld-001143,ad-frm-000462,Fence Line 60,inactive,false,70.3,84147416-2684-42ca-86c9-1fd204a5b741,2026-01-12T13:27:44Z,2026-04-19T06:25:00Z
ad-fld-000242,ad-frm-000102,Sandy Knoll,active,false,49.4,8422b8a2-12c8-4b8f-b6fe-689a87ae90d1,2026-01-14T16:26:44Z,2026-02-19T15:36:51Z
ad-fld-001064,ad-frm-000418,Gravel Pit Field,active,true,104.0,be0d0321-bbe5-4b93-967c-7a086cc623f0,2025-09-22T18:00:28Z,2026-05-23T19:12:46Z
ad-fld-000095,ad-frm-000038,Schoolhouse Field,active,false,16.9,72dd6772-b873-425a-a773-94fac8c4988c,2025-03-05T20:16:01Z,2026-01-27T16:35:13Z
ad-fld-000549,ad-frm-000237,Big Field,active,false,108.4,8b850ac2-633d-4bb0-867b-6bcc57780adf,2025-09-22T12:23:33Z,
ad-fld-000919,ad-frm-000371,Old Orchard,active,false,14.9,6714681d-4cc8-4325-924b-e32033e91458,2026-01-13T12:56:33Z,2026-06-12T14:02:54Z
ad-fld-000770,ad-frm-000320,Flat 120,active,false,,9e19f5e9-d4ac-4157-90be-ead59a46e88c,2025-09-24T17:12:03Z,
ad-fld-000990,ad-frm-000392,Triangle,active,false,11.1,aeb3ee0f-89c9-49d7-a90f-2a7323a17670,2025-04-22T16:58:27Z,
ad-fld-000049,ad-frm-000019,Creek Field,active,false,64.1,368d0554-65f8-4c68-b36d-8d2760010fbe,2025-01-15T23:07:52Z,
ad-fld-000898,ad-frm-000363,Fence Line 60,active,false,35.4,,2026-04-23T10:25:15Z,
ad-fld-000938,ad-frm-000376,Flat 120,active,false,39.4,06281e06-9c0d-4215-9035-7c8f3bb852d6,2025-03-05T04:21:12Z,
ad-fld-001103,ad-frm-000439,Corner Piece,archived,false,,fcac8e82-cd93-40b5-bc91-91a9424c9b07,2024-10-08T12:17:30Z,2025-04-24T00:18:18Z
ad-fld-000720,ad-frm-000305,Pivot 2,active,false,15.5,b9292f40-3e4d-4666-bb42-057179bb061a,2024-10-08T15:44:08Z,2026-04-14T10:03:00Z
ad-fld-000951,ad-frm-000381,Bench Field,active,false,35.5,a372aa2c-1c6b-4504-8395-8bfaa8215a69,2025-11-11T18:59:46Z,
ad-fld-000078,ad-frm-000032,Gravel Pit Field,active,false,,20fb133f-2514-4308-b539-bdbeb975d3b9,2025-03-06T00:22:20Z,
ad-fld-000534,ad-frm-000230,North 80,active,false,20.7,ee8052de-08e4-4d26-90db-31b6f78980a9,2025-09-23T13:28:45Z,
ad-fld-000643,ad-frm-000277,Dryland South,active,false,19.3,fa5a1680-6480-4df8-a786-9e0823513b1b,2025-11-10T19:48:09Z,2026-02-16T04:26:31Z
ad-fld-000409,ad-frm-000177,West 160,active,false,92.6,e61ecd55-df55-4226-a3f4-b66708926ec2,2026-04-21T20:19:24Z,
ad-fld-000969,ad-frm-000386,Creek Field,active,false,6.6,10ab7dcb-31ad-4736-a346-9136dbaeb7a4,2025-08-05T17:16:06Z,
ad-fld-000494,ad-frm-000213,Dryland North,active,false,4.6,4e798363-126e-4dee-a349-5ee2d62f3364,2024-10-07T18:58:25Z,2025-06-19T20:07:06Z
ad-fld-000832,ad-frm-000345,Creek Field,active,false,28.4,b355cb33-dad6-4e5c-89e6-98a7ddbb837b,2024-11-12T10:21:09Z,2025-09-11T08:50:24Z
ad-fld-000488,ad-frm-000211,Corner Piece,active,false,76.7,82a5fbcf-d6a4-45cd-b2d9-438c89b28468,2026-03-04T22:10:53Z,
ad-fld-000075,ad-frm-000031,Schoolhouse Field,active,false,53.3,bfce35c2-2c5b-456a-8140-ca68097169fa,2026-04-22T06:18:40Z,2026-06-09T09:54:22Z
ad-fld-000894,ad-frm-000363,Slough Field,active,false,90.4,5849d978-f742-450c-8885-8bb08a711e32,2026-04-23T15:59:15Z,
ad-fld-000151,ad-frm-000060,Slough Field,active,false,65.8,be6d13ad-f39c-4c45-918e-09b401c05b8e,2025-11-13T19:35:23Z,2026-01-31T15:42:11Z
ad-fld-000074,ad-frm-000031,South 40,active,false,64.1,b001775c-1a85-48b5-94d5-68a900ee5684,2026-04-22T19:59:40Z,
ad-fld-000648,ad-frm-000279,Pivot 2,active,false,67.6,8c3df97b-f347-483d-9860-5d1d8379f3e3,2025-03-05T20:51:06Z,2025-04-04T07:14:27Z
ad-fld-000094,ad-frm-000038,West 160,active,false,107.3,4d2344fb-ed55-4c8b-87e8-159ccc37d619,2025-09-25T09:23:45Z,2026-02-25T08:52:39Z
ad-fld-000168,ad-frm-000070,Pivot 3,active,false,35.6,293da255-ace2-41fc-936d-a539c0a7495c,2026-04-21T20:37:25Z,2026-05-09T19:42:01Z
ad-fld-000198,ad-frm-000084,Long Strip,active,false,93.9,99bbfa4a-82b0-45e2-bfd4-7f9186ce3485,2025-08-06T21:30:22Z,2026-04-29T15:51:21Z
ad-fld-001002,ad-frm-000397,Long Strip,active,false,38.6,10fc8ea8-2b7a-4cd5-b714-c95a0b7cbc12,2025-06-12T09:40:19Z,2026-01-11T18:28:18Z
ad-fld-000476,ad-frm-000205,Dryland South,active,false,52.1,0dd86a7d-e84e-4dbd-ae8a-d34af06d18a3,2025-04-24T17:31:04Z,2026-06-20T03:51:21Z
ad-fld-000451,ad-frm-000193,Schoolhouse Field,active,false,5.0,21f1a6f6-1d5e-4b00-a19a-21fe7d53e3f8,2025-01-15T08:46:14Z,
ad-fld-000705,ad-frm-000300,Pivot 2,active,false,43.3,9292d706-57d4-42d1-b3ad-5f0a141a8e2e,2025-03-05T05:59:59Z,2026-06-07T14:41:16Z
ad-fld-000443,ad-frm-000190,West 160,active,false,88.1,f0715780-6415-4caa-a39e-84b1b102f544,2025-04-24T09:19:44Z,2026-03-29T06:38:58Z
ad-fld-000397,ad-frm-000169,Corner Piece,active,false,61.0,31cd2f60-7659-4ea9-b386-925df92f8126,2025-09-25T15:20:21Z,2025-11-03T12:57:46Z
ad-fld-000513,ad-frm-000219,Pivot 2,active,false,81.3,d23d2dea-3bb9-4fe9-ab39-6e17c9c8b664,2026-03-04T12:35:58Z,2026-03-18T11:53:00Z
ad-fld-000477,ad-frm-000205,Triangle,active,false,44.2,439d23d2-f9f0-4974-97f8-258d8a5bf5a5,2025-04-24T09:26:09Z,2025-06-04T09:06:43Z
ad-fld-000314,ad-frm-000133,Long Strip,active,false,8.8,49e2442c-774e-4c79-a05e-4f022174fcd3,2026-03-05T16:40:14Z,2026-05-18T07:13:26Z
ad-fld-000762,ad-frm-000319,Creek Field,active,false,62.3,8f004a66-34fb-452c-a4f2-50b0e91b82e0,2025-01-15T11:32:37Z,
ad-fld-000302,ad-frm-000127,Gravel Pit Field,active,false,98.3,,2025-01-15T18:45:56Z,
ad-fld-000779,ad-frm-000324,Pivot 1,active,false,105.1,a3917cd7-be03-43ef-a1cf-2bd2bd546bb0,2026-01-13T17:45:56Z,2026-06-18T23:39:20Z
ad-fld-000582,ad-frm-000250,East Quarter,active,false,114.1,199f7a94-3cca-4102-8135-9b8bf8fe7358,2026-03-03T20:07:42Z,2026-06-28T01:30:39Z
ad-fld-000758,ad-frm-000315,Pivot 2,active,false,87.3,11c66e46-2e9f-4801-a7b0-77afb96c06fe,2025-09-25T13:36:44Z,2025-12-11T19:32:39Z
ad-fld-000553,ad-frm-000236,East Quarter,active,false,66.2,f5eb1cb9-b35a-4fdc-a643-00e91e713cfe,2025-09-24T14:38:48Z,2025-12-29T07:41:48Z
ad-fld-001131,ad-frm-000454,West 160,inactive,false,,6d120420-974f-45c8-bb74-2f929aefa4a8,2026-04-22T18:06:42Z,2026-06-14T20:54:55Z
ad-fld-001028,ad-frm-000405,Big Field,active,false,43.7,85fe0759-1439-40cd-9cd5-c3c3cdc0f7f1,2025-08-07T08:52:11Z,
ad-fld-000603,ad-frm-000258,Rock Pile,active,false,104.6,943efa86-eed2-48dc-8ae6-027aaf4f4ad3,2025-09-23T14:54:38Z,
ad-fld-001180,ad-frm-000483,Slough Field,inactive,false,17.0,13e0430e-e8fe-4bc6-b025-426c68f783ea,2026-01-14T15:25:03Z,2026-04-24T12:23:38Z
ad-fld-000661,ad-frm-000284,Creek Field,active,false,71.0,8d403deb-d4b4-4eda-852c-fb354a25f342,2025-01-13T11:17:58Z,
ad-fld-000819,ad-frm-000339,Windmill Field,active,false,45.5,,2026-03-02T12:45:06Z,2026-03-16T08:49:32Z
ad-fld-000924,ad-frm-000374,Bench Field,active,false,33.5,a6180fe7-957c-4df1-bd76-3fdccaff4ec3,2026-04-23T16:16:29Z,2026-05-29T21:27:35Z
ad-fld-000131,ad-frm-000052,East Quarter,active,false,36.9,b21af262-4e32-46f5-ac65-764c70e530e5,2024-11-12T15:20:48Z,
ad-fld-001179,ad-frm-000482,Windmill Field,inactive,false,74.5,37ffd6ad-817e-45a9-ac56-ca7f1839286b,2026-04-23T20:54:21Z,
ad-fld-000518,ad-frm-000223,Back 40,active,false,84.1,ccdfd346-19b0-4dde-9864-6920918754b3,2026-03-02T06:14:06Z,2026-05-11T15:05:31Z
ad-fld-000740,ad-frm-000311,Slough Field,active,false,92.1,1ff626b9-aa9f-485b-a0e1-73bf93cc9164,2025-08-04T19:02:21Z,2026-06-17T04:04:24Z
ad-fld-000005,ad-frm-000002,Corner Piece,active,false,86.9,a0a8ae09-4e1c-4dae-b547-a82f2a4aae40,2025-01-16T07:29:45Z,2025-03-30T03:11:37Z
ad-fld-000616,ad-frm-000265,West 160,active,false,59.4,1def57b2-5b7a-4d94-8b5d-4c49ba53d2ec,2025-04-24T07:11:56Z,2026-06-07T20:28:26Z
ad-fld-001139,ad-frm-000459,Long Strip,inactive,false,32.1,84a5986f-c25b-407e-ad24-b4d491154936,2025-09-24T06:30:25Z,2025-11-19T01:37:42Z
ad-fld-000345,ad-frm-000146,Rock Pile,active,false,12.2,c9f58ec3-5fcf-4d3a-af7b-1743dea09768,2026-03-04T17:21:20Z,2026-04-24T15:23:13Z
ad-fld-000567,ad-frm-000242,Corner Piece,active,false,,3a802b33-0d8d-4615-8395-5687c284e959,2025-06-12T06:19:10Z,
ad-fld-000757,ad-frm-000316,North 80,active,false,43.2,3f79bb9e-ace3-466e-8d7f-55806518ea84,2025-06-11T07:30:25Z,2025-06-30T11:12:16Z
ad-fld-000590,ad-frm-000255,Slough Field,active,false,13.4,9ac1adbe-3012-40b0-9902-0927fee27d0d,2025-04-24T12:57:47Z,2026-03-14T18:37:54Z
ad-fld-000079,ad-frm-000032,River Bottom,active,false,37.3,836cdbd0-d3f1-4454-b926-8db9a771293c,2025-03-06T06:47:46Z,2025-11-16T11:47:31Z
ad-fld-000455,ad-frm-000195,Dryland North,active,false,108.5,39fdbd9e-3676-45ad-9713-03f6733aa0d1,2024-10-08T20:16:55Z,2026-01-16T22:52:47Z
ad-fld-000230,ad-frm-000096,Big Field,active,false,94.1,d4c92eb8-599a-4344-a6e3-d525af9551c7,2025-04-24T19:03:01Z,
ad-fld-000853,ad-frm-000351,West 160,active,false,81.5,,2024-10-08T00:21:35Z,
ad-fld-000909,ad-frm-000368,Long Strip,active,false,40.8,6d149221-ee3f-4873-807c-c6768fea35e6,2026-04-21T07:23:53Z,
ad-fld-000560,ad-frm-000238,Rock Pile,active,false,83.1,d36d9873-40d8-4d81-8321-a9f0a71374ef,2025-08-07T19:19:15Z,
ad-fld-000657,ad-frm-000282,Corner Piece,active,false,31.7,918925a5-6b9e-4c0f-af71-5ee4e55fd64c,2026-01-14T16:59:40Z,
ad-fld-000142,ad-frm-000059,East Quarter,active,false,102.1,63e01cb4-4454-4175-a5a3-447dc5a93880,2025-06-12T02:31:36Z,
ad-fld-000982,ad-frm-000389,Pivot 3,active,false,128.0,80c9cac2-6744-4352-81ce-bd5bd10a9b25,2026-04-23T07:28:41Z,
ad-fld-000828,ad-frm-000342,Dryland North,active,false,84.9,,2026-04-21T16:48:31Z,
ad-fld-000009,ad-frm-000005,Highway Field,active,false,5.8,7263ca78-149c-4f4c-9cb4-0e3873cf3f6e,2024-11-14T00:23:28Z,2025-11-13T06:01:06Z
ad-fld-000369,ad-frm-000156,Old Orchard,active,false,86.5,eea40bd4-2645-48ba-9577-549c6910c2d8,2025-03-06T13:51:38Z,
ad-fld-000046,ad-frm-000020,Pivot 2,active,false,117.9,4b8ac58e-d5f2-4af2-bddd-fc595bff68f2,2025-01-15T14:36:31Z,2026-04-27T06:36:52Z
ad-fld-000774,ad-frm-000323,Home Field,active,false,122.9,0382a58d-92ec-4611-a9ab-1e6f419c91f0,2026-04-20T11:27:03Z,2026-06-25T05:53:37Z
ad-fld-000692,ad-frm-000295,West 160,active,false,8.8,c7d614dc-731b-4413-baf2-9e5362191193,2025-06-12T16:13:20Z,
ad-fld-000504,ad-frm-000217,Flat 120,active,false,53.5,f492fb3c-8d72-45b0-a929-22190d7b4b88,2025-06-12T11:51:22Z,
ad-fld-000033,ad-frm-000013,North 80,active,false,122.9,7fe455cb-eefa-4ccc-9ed8-873ac3a83de9,2026-03-05T01:53:15Z,2026-05-09T16:59:04Z
ad-fld-000196,ad-frm-000083,Fence Line 60,active,false,83.6,198e605f-a829-4258-9c3d-3370c28fa872,2025-11-13T15:14:14Z,2026-02-06T01:34:19Z
ad-fld-001095,ad-frm-000435,West 160,inactive,true,,b77d8856-5f57-41bf-8c64-38077b368ee5,2024-11-14T17:10:08Z,2025-07-07T04:57:56Z
ad-fld-000896,ad-frm-000364,Home Field,active,false,115.5,ab8058c5-0d77-4040-ae49-7e5d86f21df2,2026-04-23T16:27:05Z,2026-05-05T14:11:59Z
ad-fld-001056,ad-frm-000414,Big Field,archived,true,103.1,f0f17429-df33-493f-bad9-88ff8b05ff2b,2026-04-23T07:19:19Z,
ad-fld-000718,ad-frm-000305,Corner Piece,active,false,101.2,d69d6dd5-2710-4600-8147-454ff56949f0,2024-10-08T11:30:56Z,2025-02-10T09:20:52Z
ad-fld-000511,ad-frm-000219,Flat 120,active,false,98.4,187694bb-6bc7-479c-bf1f-cedbe98f9eba,2026-04-21T15:09:40Z,2026-06-05T08:05:58Z
ad-fld-000760,ad-frm-000319,Bench Field,active,false,89.2,7da21008-71c9-4a5b-8691-0c2eaaa0bcc6,2025-04-21T10:29:04Z,2026-01-08T03:50:49Z
ad-fld-001187,ad-frm-000486,Fence Line 60,active,false,39.3,4679b191-d3ed-4277-a57d-4c43bf0f309c,2025-06-12T14:13:46Z,2025-08-18T17:45:11Z
ad-fld-001156,ad-frm-000468,Fence Line 60,inactive,false,70.4,09802fdb-23f2-4c5b-bc1b-e1a233ca71f0,2025-09-25T14:33:04Z,2025-10-16T19:55:21Z
