PARTNER_ID,NAME1,PARTNER_TYPE,LAND1,REGIO,ZZSTAT,LOEVM,ZZEID,ERDAT
0001000407,CALLAHAN AG ENTERPRISES,C,CA,MB,02,X,6cfdd5e9-1ef2-43a4-9dd4-c409831e225f,2018-12-23
0001000335,ASHWORTH GRAIN CO,C,BR,GO,02,,a2509fc9-658b-4f67-9153-7480cdf1bef0,2023-03-30
0001000193,FALKNER & SONS,C,CA,SK,02,,82cd6a50-116e-4ea0-8adb-b123b5f8bddd,2020-08-15
0001000229,WINTERS FARMS LLC,C,CA,MB,02,,66c88d43-3186-4433-a3f7-3d2da309e389,2015-01-29
0001000400,JABLONSKI FARMS,C,US,MN,01,,c571ace5-bd53-4399-9b5b-1eff3e629393,2014-01-01
0001000149,KOWALSKI AG ENTERPRISES,C,CA,AB,02,,edda462c-1d87-4264-8f11-efc1e8a77980,2022-04-13
0001000409,VANDERMEER GRAIN CO,C,US,WI,02,X,966e7d0f-889e-49ff-9e6b-de31f69ed182,2018-04-10
0001000130,MERRIWEATHER LAND & CATTLE,C,US,KS,02,,8ba66318-312b-4cd3-bc4c-5c2a4fbef6f2,2016-08-28
0001000199,ZIEGLER AGRI PARTNERS,C,US,NE,02,,7f12c673-085f-498b-8e54-a5ee84923340,2012-08-05
0001000296,BAXTER FARMING CO,C,CA,SK,02,,96612f6d-e21a-4501-9a41-b40a634766dd,2020-01-08
0001000174,KERRIGAN FARMING CO,C,US,IA,02,,81ec0c23-1d2b-4fe3-9e2a-8f36f0586293,2015-01-14
0001000324,HARTLEY & SONS,C,BR,GO,02,,2de34216-6f88-4fb2-b287-9e77c131ec29,2023-08-04
0001000348,TOLLEFSON FARMS,C,BR,MT,02,,5d35dfd5-dae8-45bf-b76f-e792a3ab3fc0,2014-08-17
